security_id,reference_price
JJ3974949261,  62.841000
PU3709029141,  86.714500
CF1100461788,  43.962100
LJ3151346653,  89.129000
KQ8636836664,  25.419300
PU2992640087,  22.544700
TC6264382494,  39.395600
GU4847566813,  28.173100
RU7564620957,  96.738000
NF2909577067,  69.758200
KG8284577827,  21.528700
TE1485871926,  36.599500
VV0011751284,  78.288200
UG3332546017,  82.578100
LV5935700851,  37.511700
AL3680833877,  47.814400
JG2997774846,  33.460000
II0765951849,   6.725000
XB0869558670,  97.255100
FM4836266017,  47.137800
EI8867515408,   7.422000
IU3497014329,  57.382900
DT6156680422,  60.998200
SI4173165882,  90.339400
FB4513124997,   1.370700
OO0714067474,   7.124800
WL2905577464,  65.177900
MO0460891772,  34.179400
XV8730028973,  20.979000
IQ6096430672,  69.648700
QP3759587640,   6.822000
NT8189454089,  98.232100
RB5724010522,  18.519800
QS7590052883,  22.236200
JD4554783759,  99.326900
DC7747842184,  84.534600
DT0481024424,   6.769300
WU5882901113,  55.420800
HT9571989163,  44.895200
NQ6767181088,  82.861600
QW8605434771,   8.116300
UO2154141157,  75.191200
CM1697090996,  35.731000
MV4782156562,  69.354700
OV4966563248,  98.349200
AT0300985298,  32.872800
AO2342403081,  59.294700
CA5993683764,  86.981400
CS5709397830,  72.978200
MK6112299426,  88.798000
UE6257429942,  45.510200
ME9368867413,  71.950600
AA4901484201,  12.265500
UZ1594613403,  29.535100
CS8696975739,   8.607900
CY9446095744,  92.360800
KK6310071221,  82.809000
GQ3858130962,  34.807400
QJ6231584183,  38.284300
YT2689993850,  14.394000
RG0717387010,  86.421300
HP2951721279,  62.536200
GH5579355757,  52.769900
OZ7095820988,  68.341600
LM0749846958,  29.755000
AV7125887662,  73.627400
WZ8489982676,  60.712800
ZR2074761161,  37.839900
RB6854748815,  62.990000
HB5984603414,  65.975200
VY3767792046,  81.719100
YI0105444674,  96.209400
VX7103116328,  27.898600
TI3789522763,  92.702200
DE6290201929,  98.433700
NA9955831310,  48.909800
GC1828061000,  75.486200
PZ9456628453,  96.123100
RC8086626609,   2.600100
WJ7268926671,  63.346500
DD8446567761,  86.286700
YM4822242559,  88.531300
QS3636335418,  55.232100
XE4226003405,  74.554400
FU1245148554,  60.633000
AX1536419641,  54.667500
HP2443644468,  12.803700
HA4071797302,  99.462000
VA1812613636,  65.447000
MB0582946236,  92.521100
JX3306424886,   5.916000
GA0655654219,  56.515000
PD7946298663,   1.228400
XI9590794481,  65.897100
IE5236742333,  49.584700
PS6133666977,  79.179300
NH0214208485,  84.842000
BW1798196218,  55.585700
NO6905961988,  47.831100
QC9416176302,  84.813900
RI5096071540,  53.159600
HX0195606238,  37.346600
FG3209122671,  94.795600
SC5965860775,  54.181400
BX1334418540,  69.333000
QR2876724815,  28.951800
QA7673893162,   4.821900
JS5058344629,  32.879900
WD3947740979,  23.346100
WA5141513376,   6.507300
RS6947607034,  87.824500
BD1221278654,  61.234000
JO0507569253,  99.538000
EU7698664152,  83.402100
UH7398678066,  26.791500
DE4676731617,  15.530200
QF4152979632,  61.930700
MY8348950883,  68.481800
LB5956090055,  52.581500
ZA8134309777,  49.828000
OE4763290289,   4.831400
PK3514132115,  76.770200
HD4686908211,  25.453500
HM0350271230,  64.207700
OM7367104239,  70.726500
SV4766428372,  97.861600
BE3892727193,  31.264700
ZD6416068673,  67.163400
ZK3805305972,  18.980400
ZI5336477831,  68.382000
JX3301481721,   8.310800
IR3136423405,  79.128200
EC8630640696,  99.938500
AR9407931859,  72.316800
XO5219259411,  28.793000
BW2338228363,  90.846900
ZN3644993881,  36.498700
YN7829472072,  11.994100
OM1979230908,  33.199400
RZ5634153143,  73.293300
NU1438877287,  35.150500
NB9536026926,  33.738800
GE3820466368,  40.505400
UA4180208592,  36.763800
OE5380123538,  45.117000
GH8257632047,  49.305500
NM4194571233,  62.805700
CS3517305699,  68.432400
BJ4446809912,  13.428400
IN3048279760,  41.595600
JY8080064060,  62.474400
DD1932150311,  22.122200
XL7635208139,  42.720400
UB1981056522,  36.653000
QQ8662102933,  17.414500
DH1392676757,  87.930500
IV6250561948,  68.530800
VV5528587393,  54.882900
EN6561511288,  29.188000
IC4930594983,  60.815000
DH8240096509,  47.890400
SC1904690748,   7.483400
CS9509630555,  47.188300
GH1498519824,  69.652300
LN9619238585,  84.178100
MF8307795978,   8.844000
LJ4919173285,  80.578000
CI7060793050,  36.306200
TU7744647532,  19.415200
NA9186163951,  58.126900
YJ6376346115,  32.670900
XL2556329891,   6.779600
HE9964542210,  22.130800
LZ6393390863,   9.684900
KR1418371662,  75.132800
GO5306996494,  52.818800
RQ9127262087,  38.961800
RB6564257957,  30.609900
HH6474638766,  20.953400
JB6831009722,  58.452100
WJ8628026706,  42.543000
BN3076502275,  66.528900
OX6670605886,  51.169100
NR6120016692,  88.980100
QM7633200352,  49.588900
QV5518221329,  88.337000
EB8271240885,  70.516100
AT3370757426,  19.284600
AN0173888234,  69.258300
HZ3326140753,  91.480200
CS7185826650,  70.578900
CY9646167776,  57.631400
SR9376606794,  12.602500
KT9594862037,  40.178000
IS3503235010,  55.640900
PK8250733317,  25.423600
FC7463836361,  60.492200
HK0210349684,  64.867600
AB4185449251,   1.286500
DC2565843796,  76.781300
MB2362522635,  27.946500
EX3815202818,  53.329900
GL3588089814,  44.139700
UG9956696294,  79.122500
FE6158840183,  20.108800
EL0907007651,  26.225200
IA9333670832,  54.948800
TQ4182881721,  29.170800
MW9427691376,   6.271700
OE6262117520,  42.759500
RI6599194631,  18.898300
SK6960200837,  54.161300
OG9392850100,  25.462000
TM8117640760,   9.513900
UD3593574773,  15.826400
IU1136113026,  23.361400
YA2299128964,   7.301000
NB0294013378,  27.353000
GR6423471786,  73.980100
VT5716626229,  35.955100
WZ7956677187,  93.721000
IV7849776566,  63.928800
BM1583863951,  69.146100
GJ0868360889,  30.766800
SD1353590404,  65.227600
TM6609091342,  68.672300
QY3790845548,  38.936300
QO7366341470,   6.867100
AV5773160680,  97.663900
EB1400794779,  73.944000
IV4244853265,  89.586000
TT0489023980,  80.700800
GO5515528602,  57.991000
SI8964105702,  75.778200
OL7394497654,  63.408400
AN1822101350,  48.485300
HD5509435938,  97.209400
KN5526104690,  29.510800
FR8947221289,  47.304100
YN0351846714,  88.151500
RE5677626682,  28.536600
TB8845436958,  42.934600
EW5973383922,  38.260000
IR4944319076,  18.381800
QO3786331105,  99.101000
TS3118075094,   1.124600
MB8105472814,  64.530000
RK3307195234,  11.426700
MU0415006672,  43.719400
IQ7250670467,  26.695800
UI7544481809,  61.680000
GK2299063178,  57.676600
BV0797459605,  62.813600
RP6264363204,  96.983300
IF4136789518,   9.160400
CO0728765757,  28.481900
MG8340000691,  95.638500
GN9378116265,  65.482700
ZT9271596927,  46.410800
VO6956292226,  71.992600
YI7355235573,  47.217600
KV5528214112,   0.962600
HC0074684864,  55.117900
JH8009334569,  33.256300
VZ0484455569,  67.178300
FT6804928860,  76.269400
VF7792057059,  88.249300
AG7594536761,  11.971800
CZ2377231319,  72.313000
AC0525507606,  17.874500
AS9207886390,  84.330500
LY5318393025,  11.397100
RW9416489041,  77.818400
EJ6043368328,  13.980500
JY4804036734,  72.957000
ZH7514252746,  41.406500
JV7579702216,  34.671800
ZG7658273145,  37.271600
AW6918947357,  56.397000
OX8644585348,  76.988400
WR7694924274,  23.605500
EO4348383832,  79.306000
LP5576492505,  65.292700
LM6279914748,  26.565700
UI6358922996,  33.566800
GO0497405240,  18.287900
JC1423229307,  77.103500
WU7235301174,  88.385100
MT9306853909,  66.537100
CA2724512599,  93.436500
RR0928997031,  37.576400
RT7711046077,  86.285400
UW7316868860,  74.972300
SS2740921063,  55.741400
HM4740938916,  19.305700
MR6599181086,  55.216700
MI1937678120,  65.349000
IQ6050999042,  73.558500
PJ3842699803,  42.874000
JT6838446284,  54.240500
ZF6482490764,  34.224500
DC1034322487,  58.207800
IR1978888881,   9.955200
HD8140142215,  89.333100
II1182050018,  63.427700
IV8290453504,  97.440000
HJ7486501451,  66.472400
GB5547508094,  83.346000
VU7818295227,   8.778100
SL0267567988,  43.338300
RU5901732762,  84.188700
US9151199166,  64.453500
IT5202797116,  76.944900
AN4540721166,  75.837800
ZF9651428767,  30.213000
ZD2078111969,  69.323900
UN1597215419,  77.913700
IE7907810339,   8.556000
NA5670018137,  80.868700
TH2587740853,  87.802900
BY5623648355,  19.541500
WZ8167162523,  24.444000
NO6079119432,  23.338400
RF1545941113,  85.997100
GT6764626196,  37.780300
CW2776521298,  32.572000
NS2685251560,  27.554500
SM8352917224,  85.374200
AE9243447684,  47.217000
OP6318582220,  99.218400
YQ3109989408,   8.545000
BV5454874225,  40.235600
KU2482522914,  12.457200
HT2094994531,  44.417600
RU1624461578,   2.611200
YJ9024704100,   0.325400
LB7980236153,  65.761900
EM8415481308,  86.203000
ET5010359582,  11.517300
ZD6594524813,  80.314000
XV1789142054,  81.501900
KE3615513028,  69.807300
FY3027283255,  71.354600
FL8525220741,  60.310000
PS7765863353,   1.529800
BN1633908266,  21.159800
NT0267755547,  94.784000
HH3659701173,  29.722200
WC6347755521,  46.863300
YX9118245120,  14.434500
PP6916378627,  70.302200
OR5135345423,  41.896000
OV5181385805,  38.348600
PQ8564227099,  56.830900
HC7181916854,  34.929500
HF7124689146,  99.633000
WZ1708491714,  88.497000
MP4292250339,  78.331600
ZL4056566158,  11.760200
ER5179459075,  31.479500
ZU0548254296,  68.996700
TP0668405022,  47.904000
YF3872843452,  47.453900
XY9459291009,  25.837100
JM1699644252,  45.680000
LS0550452202,  90.221500
PV0008897231,  95.723500
HF8557607674,  40.670500
VV5848902492,  83.519700
KG2143128163,  98.149700
PV3013104703,  58.324500
FV8675366751,  35.413300
EZ4069916263,  70.519100
SW6795838677,  39.493700
JP4651449425,  84.616000
MP9950650884,  84.637900
JY9011207454,  53.139000
JI4451077674,  96.973600
YM4611108708,   9.613500
YL5014660998,   9.924500
MW3304289709,  82.861900
UA0385645096,   0.428400
VI7095079731,  21.875200
TU6741755972,  21.550000
ZZ3353705231,  80.266000
WI1313636456,  54.867500
AX1983586355,  96.256800
JP5755778394,  94.589800
PQ5645175215,  61.968900
WU2181210495,  20.604400
HI1445219747,  22.751400
AN3798690880,  15.858700
EV6443396379,  87.751000
XG4730967768,  76.913800
JQ1963986917,   1.654000
JI8935653236,  84.369400
EN4144189621,  18.987600
KR1691028982,  12.850200
NV7045275114,  54.997200
KF3377503045,  16.484100
JH5076378326,  72.227900
JL9170074987,  69.424300
IL4677557327,  95.624700
KH4453702955,  93.165900
CI1307626990,  23.737400
NQ7501078506,  86.127600
AQ1044815887,  82.150100
DI1483271875,  62.287600
CY1512362135,  33.629900
GS4722725811,  39.868200
NG9273713398,  22.884500
BJ7977502267,  74.268600
TB4642012555,   5.968500
QV0803869716,  44.104200
SP2216237011,  16.955200
NP3868114845,  49.909000
QG9289532613,  91.679600
DR8096281205,  96.330000
AE9085543556,  98.321000
GT6327318836,   3.369200
HY7275136478,  63.319500
YQ8616489809,  71.787000
YZ9803036122,  82.257500
KZ9805479704,  94.120000
IC5824379252,  25.304400
AY4694453133,  37.319200
DM9036399227,  46.294400
QK2037404610,  24.645000
ZS4001602329,  25.999900
PH2617519297,  94.523400
GB4552813022,  11.777300
LW2235059026,  63.492800
QN0902516576,  51.738200
PF7472060230,  89.433900
MC1295200089,  52.268600
FS4327625800,  91.183500
GF8752434736,  74.736800
MX2921518519,   1.260900
HP0440347792,  42.400200
FD1758890429,  21.195800
HR0548096750,  87.620100
LZ9092229244,   7.565400
CA0389938125,   7.461900
SZ9910911035,  19.408800
OD2075095871,   7.787000
MH3365038357,  83.665300
KC6839097659,  79.397000
BU4400264565,   3.597400
QZ9748499028,  84.787200
GW2060208323,  13.768400
MG7986895211,  24.989200
DW2926883799,  21.502700
LR4626871397,  25.136600
QW9899982450,  71.101500
UK6675549212,  15.964200
BS9868045475,  43.591800
PM6874590814,  79.880000
DY9447083342,  23.432600
GR8648612530,  31.174000
GB9662403345,  82.951300
PF9595144571,  29.321200
OP3839080870,  42.300500
UN7260625163,   4.457000
CJ4045702362,  32.887800
TE9530014070,  45.343200
PI8816010011,  56.177700
EH4397534141,  66.900000
UJ7327572354,   7.900700
XC1407358899,  96.341700
BY3189297711,  29.307000
WS3437163135,  12.780000
AD2713120715,  12.122800
DI5559234740,  56.938000
CR3531573916,  49.726600
IF9650442501,  53.983100
IP0809050723,  43.927000
YR1299358010,  36.441200
TR0863668071,  13.779000
SD4210012974,  23.195900
IA5318364888,  29.652300
DG8549338938,  71.922300
BO2446733744,   6.702700
HZ7736231989,  97.110000
AM4034006912,  33.341000
AP7840010215,   8.724500
YF1774530420,  71.490000
BJ7287228969,  52.462600
UO9542520739,  21.443400
TB4250063503,  16.126300
LS3121533741,  56.175900
TK1233365337,  65.760200
QF7002808028,   5.578500
DB3287256485,  51.122600
JZ4334801022,  72.185000
IZ3933082343,  67.689400
NR9686367716,  88.263200
LG8220978532,  61.300300
UM2564735947,  77.844500
EG0738534705,  11.128600
TH0499743272,  22.139500
QU6962180143,  40.586900
AI5864312717,  58.801400
VP1446043414,   3.698800
IC9071469838,  27.960500
GX9798349186,  45.791100
PD7065812000,  21.217000
CM2966763090,  58.197800
WO2282093447,  71.751000
SW5410097468,  14.727600
CM3327583378,  78.131000
ZG6711707546,  35.735800
XL1338458017,   1.713300
DK5577944597,  45.813800
PL6467464952,  22.459500
RS0102311077,  47.427200
HH6423325835,  77.776000
KF1074713388,  18.864400
EY8911995769,  85.574900
QL3573409574,  84.416200
PZ2448250039,  70.337500
ZS3837813220,  54.101400
RV2536114659,  85.433000
HQ4133583135,  13.135600
ML6288297912,  92.224300
TQ2200066876,  35.661800
XY5337044276,  75.620100
TK5397143942,  52.747600
BG6493806014,  30.639200
SY4791213756,  48.548300
PH3248613372,  32.647300
QJ6989451409,  27.879700
XA2269124139,  63.154200
GR5070421838,   0.217300
YS3993766269,  16.341100
AH6916241256,  70.276300
OG5638677497,  11.183600
TB0449607441,  82.353100
BE7016149215,  64.800900
GF9275475964,  53.479000
IL4346223489,  21.762400
IG5845951067,  81.781600
NZ1871069568,  19.805500
OP6554562281,  79.111700
HZ1482050406,  29.585200
OA5033526869,  81.284200
ZZ3628410892,  68.499000
KY4528195873,  71.290400
GV0135468129,  35.133800
JL7639877840,  50.151500
TH9866870043,  72.691800
KC4060331817,  18.600800
GI7559955190,  90.163800
VH3467433829,  34.860200
LJ6292225028,  53.295700
UR7694295853,  14.151400
CM3031377830,  45.221400
MW1963793732,  86.161600
SK0094944948,  86.670000
CJ5185707892,  70.504100
LN5234160298,  32.438300
SE0247607577,  30.285100
VM3923481577,  51.520000
EO4577251733,  66.297800
UX5340151438,  51.400100
TW4128445066,  27.413300
AM8842984114,   3.388700
RP8247359148,   8.763400
ZW0310257706,  16.617100
QQ4887155960,  65.338700
TG0694588245,  12.288800
JD9106678737,  20.551100
MT2774879441,  46.113600
UB2045141858,  91.123700
DV9499645286,  78.736000
DT7367341554,  93.687500
HV7169053072,  84.197100
OR9693831774,  72.574000
PK4727413910,  62.321600
CX8439443783,  79.937900
LY9496686073,  89.566500
PD3556082979,  46.991300
EN5359568419,  79.388900
TL1819410767,  58.547200
NQ5167978061,  57.291900
VP0506874295,  52.586900
SV9965183866,  29.173000
ME6206242688,  60.543500
YM1927473188,  49.474100
FD7414798037,  33.229900
QS1884105615,  52.121600
VB4131399658,  77.930800
VR3427693474,   3.272300
XV7425360974,  84.778500
MY0360569672,   5.424200
QX8104156551,  55.678900
MQ9760084105,  90.964100
ZR7505876268,  40.724000
LC6062395485,  19.216200
CV4359431045,  95.266400
BA1848289213,   8.204900
LD0861971455,  16.736200
FS1953950678,  79.343000
SW3667525567,   7.211300
GY5894721965,  52.615000
LE8460059293,  39.933800
MH5483838823,  53.232100
AY2277723916,  44.611400
NR1351857813,  19.849800
ZO2031118908,  60.249000
CZ7367087767,  68.464300
RL7936660292,  40.334500
EH1469065932,  26.306600
UJ7905654126,  27.743700
AY8652171529,  40.690600
JR0579072126,   3.387100
SK0698331658,  59.872000
KL8930841164,  63.260800
TB2959491993,  43.651100
WN5057922313,  37.487300
VK6094959043,  53.159700
QU7053433840,  63.844200
PE3456274328,   0.955600
RC5757101874,  38.580000
MX6139000576,  41.180600
HG9810659887,  68.726000
EW9281779332,  81.495000
KH7470181294,  77.538000
IQ2283956947,  15.889100
YJ6974203920,  27.262800
IW6453619330,  10.795700
II1956541438,  24.384400
HN5710172910,  80.556200
NQ9731795540,   2.937400
PP7162992292,  54.127700
HD9298293601,  77.508800
PF2943852704,  15.364000
GT4359398840,  99.616000
BU9177350854,  24.772900
XV7140284086,   4.855400
QC4415140155,  46.986500
PD5097685164,  81.836000
EZ0923765090,  27.309000
WV7113149625,  54.427100
YL0318917480,  32.712900
VR2734053494,  57.944400
IE1339931266,  57.660700
UW6807534394,  79.340300
CM0043851621,  96.265300
EU6330921447,  82.279200
YG3281277123,  91.265700
AH9192338427,  32.457400
LH6060284938,  30.641800
XM2160968452,  32.303000
GV9317906755,  16.332200
GB1870367768,  80.301900
OC7614734635,  43.366300
TZ7913772841,  43.438000
HF8284949835,   2.829300
XO7255807986,   7.726200
AL4754946120,  76.394000
HP2775346861,  32.870900
LA0666778210,  13.134300
CH2474880629,  76.828700
UJ6534742545,  35.166500
AK4055316519,  56.898400
HQ2982269045,  54.665200
EB1896582867,  85.934000
EA7880285289,   9.641500
YV5476648397,  38.231000
TT5290350314,  95.768300
WW5672925028,  71.736600
NG9055143609,  88.407000
HO4345965889,  16.896200
YE0752719253,  23.175300
FZ6846489465,   2.257600
CQ9850446600,  17.630000
CL9046610726,  74.238300
DS0464293718,  76.126500
PJ1139519875,   9.496200
LO1674895593,  43.219800
FG8921978991,   6.420200
PU6109585865,  60.262900
XX9848874748,  57.411500
KU6673569357,  18.622800
GB7000549372,  31.596300
RP5723696926,  87.719300
QP7831323196,  37.834700
CJ9128713446,  72.672200
WY8115759317,  97.286900
TH7828983323,  57.295900
OH7329736585,  33.504600
HG0536446243,  37.948500
VA5120780530,   3.637100
EX3091963717,   5.653400
QE7582631664,  22.644500
UJ9300136060,  94.458000
WI7337508060,  58.137500
LN7773001837,  43.590800
XF8621135394,  14.815200
OH9824540960,  72.103700
YS8466193793,  48.737400
PB4279056682,  12.587200
WS7458997682,   5.562200
AJ6031774953,  59.729400
NU6190078255,  28.804900
AE9895667912,  58.329700
UP1435324755,  41.326900
KF1242954238,  66.283700
ZN4257562507,  95.941400
KP0716360248,  10.546300
SU0823501986,  28.300000
KY3009014784,  98.694700
OT1880600581,  73.891000
QD6939822254,  80.405900
RZ2856804294,  38.395000
LS1716750102,  36.192400
VD7284190393,  54.653600
VJ1432672384,  35.354400
FF0050282734,  66.681300
VL7868564460,  47.904800
YI8658844072,  98.347900
YW8091969350,  14.775700
YU1505171574,  80.208800
OP9276981993,  42.830900
AO3499943755,  35.533100
WU1178213342,  64.296800
KR1773298460,   4.539200
OT4475889815,  58.424200
RE7050590581,  20.633100
WE2578367874,   6.246000
ZA7799772027,  93.651000
NQ0169211110,  62.916500
RP2915244347,   7.465900
DW0850046391,  27.423600
FL2737158515,  35.669900
EW9357439843,  23.267900
EO3484738188,  40.617500
SQ0596050584,  47.917100
NP6802189895,  42.288600
HL5207945305,  42.925400
VD2972180649,  56.762500
AH9012768549,  34.565200
RX2984468287,  69.338400
KS6240211541,   0.532400
QU6384757505,  88.834500
IG3019257095,  60.613000
WG8417610505,  81.488000
MM0043485069,  82.848200
AY2012242978,  80.934800
ME8168816823,  42.167900
BX3758766373,  15.914000
UW4084399682,  71.133500
EV0238765604,  18.392400
TQ4148456698,  54.837000
ZG5926705912,  59.270100
VX4524968918,  16.794100
ME4969000637,  30.974500
VP7431159893,  89.763100
PB3851741971,  96.617400
WE5242127533,  35.656800
DX7684380756,  47.851000
OZ9017875870,  57.602800
GW7437471769,  25.904100
XE6220882658,  20.729400
TW6840873000,   2.742900
VI9155936774,  47.583000
TA2276611544,  53.953100
QQ8575138705,   2.107600
FY3474554249,  40.516400
SO7254065055,   4.241000
XV9417186826,   0.954200
NZ5285974171,  57.381700
RR9435411040,  81.743900
FX9662327769,  41.379600
II5647467026,  48.838100
CX9968638685,  68.419600
LW9068445348,  31.608300
JS4711090806,  96.857000
NS7807867498,  49.999000
IE9077629147,  52.562900
KE0847975764,  39.134800
FD4853406187,  60.380000
WV5408722848,  23.656000
WT8016329950,  23.124500
BG1830947121,  89.184800
OG6620027845,  73.225500
MN1390585194,  68.584100
PQ7811640760,  73.326800
GJ5836509503,  53.166000
PT5332087824,  37.521300
CR5403661866,  75.525700
VM9797944371,   4.755200
EK6982231144,  88.797800
FR9646950500,  38.484000
TN9435769847,  52.141300
JG5300521288,  77.916000
MP7953141734,  88.385500
CB2922775460,  38.292700
FA2232082356,  34.440400
PA0214334700,  91.405100
NZ0630244648,  41.858100
TA0834667792,  49.228500
WP0275630431,  11.102500
CC7324359618,  53.814900
RU9182710143,  42.983500
CP6947907308,  12.411000
EH8035161245,   9.417700
BK1038475915,  48.619600
JK0314525654,  10.688500
LF1910914251,  77.342900
GI6633857941,  54.361600
MY4908413055,  28.534500
CJ7714250521,  58.326000
XN1176006858,  30.211200
NR1036673199,  30.404700
NC2372303728,  74.889700
ZQ6215732443,  60.454200
IO7817221569,  57.992300
PY0344844901,  57.719700
XT4055790799,  96.308200
ON1414359169,  38.694400
XV8261557540,  24.195300
FH6052344329,  87.747500
BU1230190756,   6.640200
SO4918887104,  36.649700
XC8279901267,  25.335400
YJ0206325058,  32.501200
FD0547216528,  29.222400
LZ6374021171,  12.274100
QY4609325413,   2.415600
OM6412816499,  23.203400
HZ3470003991,  88.368000
FW2203474150,  11.904300
PR3568635773,  67.345300
QC7442066308,  98.153700
WX4571785968,  15.718400
FF9095339321,  11.100100
BS5249571673,  48.325900
BP3954005069,  55.955900
TQ5704881130,  14.957300
WE9657315954,  38.782000
KR3247698410,  29.397000
GT7056811738,  25.733500
GI6434766951,  18.250000
OP0985459728,  30.333800
XV1234653407,  28.923000
NF4453697682,  89.956600
NF6732054100,  41.131900
KR7886815717,  65.657800
PO2568523789,  60.945800
IB9345531423,  56.316000
HB1067465130,  19.169000
GE0251407131,  71.745700
RI0420143608,  23.236100
RL7385845549,  81.170000
QS7758694196,  88.416200
RB8037102042,  36.424300
UZ8694908641,  34.325900
IW4067562939,  60.636600
NZ0476792839,   3.684000
EX9153514064,  64.255500
RB5162050341,  42.156700
WC9915041355,   4.521000
SR3721974849,  88.388100
OL8114418241,  33.560500
AA1775593583,   5.912900
LN8200972347,  16.224800
PE1407072767,  58.665900
LI9775348689,  74.861900
RC0977577646,  10.263000
YE6394477676,  79.625200
OW4911798030,  72.840300
HY4207554896,  96.147200
ON5526228581,  75.268600
SH9516615054,  20.380500
JK6786266145,  47.743700
EJ7180934585,  84.694700
LE0005657996,  79.890000
FI0284537746,  91.277500
IQ1803867590,  96.858400
GL6562615104,  14.389100
BJ6698605959,  62.592100
PN8365361083,  62.789300
EV6854482811,   2.275400
QF3647816264,  79.616300
GK6086126568,  12.114700
YK6347857771,  98.790100
HP1139982393,  69.269300
CU3263790858,  25.582100
RQ4433208874,  99.337100
KK7012208870,  86.738200
PW3176994975,  76.730100
WJ4938971852,  53.849100
WI1194736200,  47.132500
CW1088680106,  41.114000
DT5202390906,  54.317100
VK1422219717,  23.589000
LL9054824587,  91.622100
BA8603816694,  99.633300
MX9520571383,  76.778200
HP7891787801,  52.707000
MU9863640391,   0.198800
EZ3112467960,  17.131800
HW8111213751,   5.924200
MV9614580635,  58.888600
WU9031707070,  78.797500
ZB6738125857,  42.684000
JP5206918854,  98.733100
SL6332248505,  37.807000
GK5692273196,  32.299700
MM7603644636,  56.704700
CZ1410605468,  15.350000
NP7960983334,  28.650700
TJ7771708675,  61.999600
HC6017886053,  87.634000
YK3455001912,  45.777000
BS5397348535,   6.127000
MF7500625109,  93.716800
DN5772330636,  89.671700
SS7664316610,  10.515100
GY3670484411,  30.406000
AQ6992703884,  41.702000
WO4234391556,  50.124800
PE0479779096,  39.464800
AN4357759922,  64.684100
ML4225191820,  64.990000
XW8660235867,  41.968100
IP2953512569,   9.249500
OM3716895981,  71.458600
UX3612645086,  12.180600
TX2549957868,  94.205200
EH2780713348,   6.553200
LL3701994363,  53.893500
FJ2059031441,  74.948500
TA1339350271,   5.930700
NJ6665980491,  32.154000
KI8014636847,  84.640900
LG2424408243,  38.130400
JA5361442836,   7.850700
HQ6189669355,  63.670100
DQ2352748451,  75.954000
DJ4450099931,  72.452300
OJ2376500367,  46.450500
CA9722083977,   7.670500
KD5437222278,  50.140300
AP1661691157,  90.346600
LE9118265040,  87.553500
DO1258912986,   4.404000
TB0365401788,  70.676500
OG6199749360,  33.262500
BP2039852555,  78.803600
QG0342115509,  82.199900
JY0221491478,  93.825600
CX0985217303,  99.982000
BH2187445126,  27.180800
AF4236134875,  14.958800
IO5628871413,  59.888000
BJ1352393222,   9.940400
WV4731922497,   0.498700
YW4913876273,  62.987700
EK4825457283,  47.478500
ZH5126071701,  99.814200
XG7451213523,   6.856800
RV0511438041,  77.747300
UG8508547765,  38.231700
ZR2991442890,  60.903700
TP9907164590,  53.624700
BM4238477534,  49.417000
OD6243812135,  51.127600
XV6761273056,  47.596600
KJ9094614379,  98.158500
XM2037080400,  42.871100
AV8015925803,  78.294700
EU2911018943,  12.709400
EE2953707150,  47.289900
YX7455896666,  97.281300
OB6694834722,  54.539600
JQ6575748544,  29.297200
RF9133230878,  45.251000
FF8797992835,  66.322400
JX4807837264,  54.308500
BT8744632427,  35.591200
QR1454436133,   8.507800
NS4035637509,  43.244500
XR5606679475,  41.807200
KO9769045570,  84.461100
EQ4323848046,  63.861200
WO8965466292,  65.295500
JT6806607960,  48.147000
FW7014871676,  31.888500
BL6887869270,  17.389800
HW6112443557,  34.714400
BV5780082781,  39.575000
NW9492592671,  38.692000
RI2064239483,   8.501200
XJ7982463216,  83.514400
YF6281937131,  36.646100
XY0587058111,  98.633000
ML0065405128,  97.169800
WK1942352184,  26.258200
BY6086823531,  85.735000
OX6880014641,  10.185000
RF2364810247,  42.886900
LE8417473402,  31.309100
GA5713549311,  44.395400
QQ3720445054,  39.622100
GR4148008443,  16.219300
AT1785090764,  18.775900
FX9947343537,  87.480300
YE5273379966,  62.311200
UD8287925280,  59.755600
GN7135788048,  58.827400
PH7579817148,  72.762600
CP6539302613,  78.635900
CO7251632161,  57.922200
LT8114610892,  30.533000
WY4768081755,  65.281200
VM9650172859,  79.487100
VU4490189569,   7.980400
MM4838281118,  14.803900
US5368123531,  84.976500
TH6345093541,  54.853500
KF9054318577,  90.364500
TC2141119032,  92.976100
PU0204369936,  58.580900
YR7816341344,  53.745800
UF0033745845,  65.584900
SY9151450672,  72.709700
IT4954429562,  11.331000
TB5478418763,  58.885300
HC7518103064,  61.426700
ZJ2282673996,  38.307200
XG1149445466,  79.588400
CP4474709203,  93.290000
IT6399634770,  33.885300
SE8955045776,  96.490700
PD3273519090,  69.444900
EX4616667099,  49.348200
HW8965548083,  68.289500
RY0985536435,  85.574500
ZG1256126347,  99.230000
MR5266433400,  51.311600
PZ1922216689,  76.414500
NZ5392561852,  49.951800
OJ3577655566,  87.231100
CM2253270477,   2.943100
BI2324213363,  59.787900
IW7624781337,  29.761200
FE5200630756,  10.375400
ZR4290233600,  30.937200
QR2551273151,   1.514300
FP0394074574,  47.591700
GB2930851524,  57.107300
TV8589398664,  58.601200
KJ0322842193,  80.528000
GE7118010147,   2.288200
LB9598493565,  89.219800
NN5018499289,  31.172100
TA3459534771,   0.841500
WP3244768293,  61.817600
XK9808199109,  95.654000
FC4151624374,   7.249600
VG0338075351,  90.268900
ZJ7722837032,  26.530200
