order_depot_id,order_id,security_id,limit_price,order_side,order_start_date,order_end_date
VJ87D9,614036,NN8440392278,  66.032575,B,2022-08-09,2022-09-15
UJ29B4,446163,ES4093156724, 101.510245,S,2022-08-31,2022-09-05
FQ90B6,351983,AF9015290908,  15.642250,S,2022-08-28,2022-09-27
RE04S5,635697,SR5372515482,  87.736275,S,2022-08-20,2022-09-07
ZA94Y9,472295,FK2611177274,  68.599785,S,2022-08-08,2022-09-11
SQ05U4,530181,AT9145221194,  51.873710,S,2022-08-13,2022-09-05
IQ67T2,559913,ME0229371008,   6.381130,B,2022-08-19,2022-09-05
CM91F1,681136,UV6328567017,  87.207415,B,2022-08-23,2022-09-02
PP02C1,435351,RL2989125080,   5.040135,B,2022-08-25,2022-09-24
ZR08W7,944769,VG9819100606,  87.311055,S,2022-08-24,2022-09-22
ZC50S4,799744,ET4867489994,   5.940170,B,2022-08-06,2022-09-09
TM49N6,740671,TC0285039752,  77.226050,B,2022-08-05,2022-09-05
UP07L2,64175,ZM6035005218,  29.904065,B,2022-08-16,2022-09-22
QJ32H2,493869,HI7109771306,  10.958265,S,2022-08-08,2022-09-21
BY10T0,480134,EQ5712782219,  69.338495,S,2022-08-11,2022-09-06
XV41A7,291367,OT6848406462,  80.675400,B,2022-08-02,2022-09-28
WT60M8,676647,WY9434171332,  39.548535,S,2022-08-23,2022-09-04
VJ87T9,255170,YR2388742956,  21.983560,S,2022-08-31,2022-09-23
UQ73R3,389608,FI2861739552,  91.803250,S,2022-08-11,2022-09-27
QG86P9,791622,DY0915007871,  76.051750,B,2022-08-07,2022-09-13
UP64E1,370275,ZG5427734629,   1.554150,B,2022-08-10,2022-09-30
JI20B9,335515,TT8608449134,  52.290115,S,2022-08-21,2022-09-14
AV18T5,188700,WH9924364068,  22.137260,S,2022-08-25,2022-09-15
QP17B3,245171,MO4790656720,  91.159050,S,2022-08-24,2022-09-12
JB39N4,592084,WS1121064881,  67.796805,B,2022-08-11,2022-09-05
GD86K7,754234,TC2063916593,  18.542585,B,2022-08-29,2022-09-13
UI67L6,321795,IA4169392677,  42.538040,B,2022-08-25,2022-09-06
SD53F8,190137,QA7869516834,  59.246500,S,2022-08-26,2022-09-27
LK83V0,372237,DV2659291725,  60.369990,S,2022-08-21,2022-09-09
RV98X1,545418,NY9922723074,  94.816225,B,2022-08-04,2022-09-20
RG14X7,73528,MG0535048110,  21.853380,S,2022-08-26,2022-09-11
MK96F9,398237,PZ8923820694,  17.426120,B,2022-08-21,2022-09-06
MZ62O6,933420,IB3609581973,  61.224000,S,2022-08-12,2022-09-20
VV81W3,453872,IS0323946193,  33.586980,B,2022-08-08,2022-09-15
CB33G6,387709,FF4087634192,  64.648500,B,2022-08-26,2022-09-07
GF87H9,161128,MM8424731324,  81.238795,S,2022-08-24,2022-09-27
TN34W3,723860,KP5840557487,  43.209145,B,2022-08-09,2022-09-24
JW26R0,348786,ZJ6738587107,  92.293575,S,2022-08-12,2022-09-14
VG46N0,886906,MZ4522386060,  91.662695,S,2022-08-24,2022-09-27
DS28M7,786205,CT9970768638,   7.186460,B,2022-08-20,2022-09-02
PW38J5,180428,LO0945699133,  36.595745,B,2022-08-26,2022-09-18
WE30G5,198396,XV8470765442,  93.471440,S,2022-08-21,2022-09-03
VP95Y9,79239,JU6016664608,  32.798865,S,2022-08-06,2022-09-07
EJ28B4,425789,EB1920108651,   3.145545,B,2022-08-31,2022-09-16
FF46Y7,703555,YY4817214706,  30.768900,B,2022-08-21,2022-09-29
YN54T6,620765,LW1243285792,  47.227720,S,2022-08-09,2022-09-13
TR02Y6,389709,PB0891323442,  94.283400,B,2022-08-22,2022-09-09
HQ19M9,507990,RA3286302341,  45.419305,B,2022-08-02,2022-09-10
WY99T6,908570,JA5179652987,  65.180000,B,2022-08-14,2022-09-25
IF53D6,762829,TJ9804104515,  95.685470,B,2022-08-31,2022-09-03
LN90O8,291942,WD9314806743,  85.304435,B,2022-08-12,2022-09-27
BP01U8,59153,YF7113916603,   3.478840,S,2022-08-05,2022-09-10
KF92H0,958085,AD6816411814,  96.432965,B,2022-08-14,2022-09-09
OA49U1,587779,VI6888949533,  40.094755,S,2022-08-07,2022-09-13
AX95L0,589854,RR4025814907,  44.108765,B,2022-08-21,2022-09-24
VB83E9,733461,DN5317449004,   6.501510,B,2022-08-31,2022-09-19
XQ37X1,873700,AQ3859110106,  56.818245,S,2022-08-17,2022-09-27
HT11U4,227201,CN3386994366,  13.853260,S,2022-08-20,2022-09-08
IF63B2,555925,ZI6005886998,  67.074870,B,2022-08-28,2022-09-15
AS21Z6,451395,SW1932854009,   1.501105,B,2022-08-02,2022-09-04
RO66Z1,657366,KN8348288542,  40.391840,B,2022-08-14,2022-09-05
YV25G5,804075,CR2798975127,  18.952650,S,2022-08-11,2022-09-11
XT33C7,258284,XE1683657358,  49.725330,B,2022-08-05,2022-09-12
QM46V5,345919,ZB9507850015,  69.036010,S,2022-08-23,2022-09-14
TV74T2,786785,WP2233226150,  87.152605,S,2022-08-22,2022-09-07
DI87S4,59397,TC2056392924,   5.633735,S,2022-08-15,2022-09-17
PP77W3,450004,HZ9793699487,  77.168315,S,2022-08-20,2022-09-07
QF04G2,214315,FN6557594032,  80.945100,S,2022-08-24,2022-09-19
YL79S4,215386,HM2545380589,  37.529070,B,2022-08-20,2022-09-09
UU51Y7,356848,ZR8292957140,  87.926160,S,2022-08-16,2022-09-15
AP79S3,924365,XO5449784949,  17.697015,B,2022-08-14,2022-09-28
MC29U6,100184,PZ2157518584,  60.893450,S,2022-08-22,2022-09-17
LL85E8,387432,ZY1558462709,  67.702600,S,2022-08-06,2022-09-14
YF72X9,37060,MY2119372930,  21.430370,B,2022-08-22,2022-09-29
ZT84N3,122776,GL1810364026,  55.532575,S,2022-08-16,2022-09-12
TC18K3,293924,ZT1312694388,  74.989630,S,2022-08-07,2022-09-10
WI40R4,515979,GK3611950456,  15.324425,S,2022-08-24,2022-09-15
ZP36I5,740385,HT7742510507,  95.809335,B,2022-08-11,2022-09-10
RV78E0,962872,GA4706373185,   6.405575,B,2022-08-20,2022-09-10
ZP05E9,673496,YN2866611263,  15.551625,S,2022-08-21,2022-09-30
AC84V3,632088,MQ0893302905,  49.683070,B,2022-08-08,2022-09-29
GG03N5,359989,LQ0347886746,  79.754100,S,2022-08-16,2022-09-08
BV05O6,511611,YK9483984094,  34.931590,S,2022-08-09,2022-09-14
VR00S5,939102,OX6165068501,  78.254830,B,2022-08-31,2022-09-04
BG44R3,595311,NT7088614039,  22.326710,B,2022-08-17,2022-09-10
NL64B7,968754,TH7013918702,  45.788055,S,2022-08-13,2022-09-07
XK05W6,957688,BF2042835856,  94.369215,S,2022-08-05,2022-09-30
KZ37N1,139350,FA8750859595,  45.795000,S,2022-08-13,2022-09-16
GM87A9,179049,SM5969785993,  24.511070,S,2022-08-11,2022-09-30
TA67C9,192109,FE1433576503,  95.542820,S,2022-08-21,2022-09-30
AF74L3,731295,ED3555517312,  57.180690,S,2022-08-30,2022-09-13
ZG47Z4,534563,KN8146741286,  69.636800,S,2022-08-28,2022-09-21
YO33R6,600723,XV9975545695,  39.731630,B,2022-08-20,2022-09-17
US63T9,730605,KN7535176119,  13.740025,S,2022-08-14,2022-09-20
EN78L7,829894,LO8148914052,  33.746135,S,2022-08-14,2022-09-23
KX77V2,606341,NW7253549604,   8.601490,B,2022-08-28,2022-09-07
PA72H5,514977,MX7268631160,  78.488805,B,2022-08-19,2022-09-18
WW10W7,423341,ES9632697575,  31.119700,S,2022-08-03,2022-09-02
SO37A0,371833,SK3123046342,  83.755540,B,2022-08-04,2022-09-12
GJ00M1,823146,WB4574314416,  20.628485,B,2022-08-22,2022-09-14
GZ76K9,738082,GP0842967925,  66.134010,S,2022-08-02,2022-09-10
IN64Z5,609155,TO7846193473,  63.259185,S,2022-08-23,2022-09-23
WV87P3,87422,BD7291923428,   8.843170,B,2022-08-12,2022-09-30
DJ95E5,657388,KJ7002570066,  89.716480,S,2022-08-31,2022-09-05
HI75L6,691479,JB9428242334,  13.035000,B,2022-08-18,2022-09-26
DV69R2,233840,PY3030150049,  70.745680,B,2022-08-07,2022-09-14
VW16O5,295079,QA9968213643,  51.403105,B,2022-08-06,2022-09-10
TC93P3,850159,CP0131386608,  20.554060,S,2022-08-27,2022-09-10
QC70L1,617757,YH4881314723,  94.569000,S,2022-08-16,2022-09-29
BB25G4,93735,PG0891323521,  27.535900,B,2022-08-07,2022-09-26
RV55A1,754913,XD9538492613,  63.934765,S,2022-08-19,2022-09-20
IN28B2,495961,HL5228327986,  35.359135,B,2022-08-28,2022-09-13
IM60L1,334165,WS6821824646,  61.000285,S,2022-08-17,2022-09-13
SC08A2,492837,HV0147221102,  66.218210,B,2022-08-10,2022-09-24
CN84L5,667616,JZ4767193714,  11.959330,B,2022-08-27,2022-09-09
DO51I9,944562,YG8417844996,  79.752170,B,2022-08-21,2022-09-25
AR96R7,149449,SK8945762529,  22.793685,B,2022-08-15,2022-09-11
UO31Z3,758531,WI5199293084,  45.590570,B,2022-08-25,2022-09-04
UH00Q1,187085,PL6051945782,  69.630770,B,2022-08-24,2022-09-03
KB18V1,938555,VL4894342602,   3.332400,B,2022-08-21,2022-09-07
TA75J6,923043,UB8032382151,  79.677145,S,2022-08-05,2022-09-03
XA16Q8,661800,YV3621738237,  50.162130,S,2022-08-05,2022-09-17
SQ57X4,805810,PG3176936035,  85.513055,S,2022-08-04,2022-09-29
YU86M6,788792,DL9541581134,  48.935465,S,2022-08-11,2022-09-02
CR70S2,249577,IF9447115880,  70.929775,S,2022-08-04,2022-09-22
NP84I3,458049,YY2587010098,  21.190165,B,2022-08-16,2022-09-08
EM52H6,699579,HV9229721211,  44.600940,S,2022-08-25,2022-09-04
RG67Z0,561379,RQ2239176653,   5.451920,S,2022-08-23,2022-09-06
PO81D9,96707,TK1694829364,  87.762410,B,2022-08-23,2022-09-29
DQ04D6,733658,TK2272468777,  82.068575,B,2022-08-16,2022-09-28
WF98L1,8544,QS0888782780,  71.120250,B,2022-08-12,2022-09-10
HW59U0,730165,BG8069365173,  84.872905,B,2022-08-13,2022-09-26
ZD70V5,645678,WU4242988577,  78.854025,B,2022-08-22,2022-09-07
MJ90V8,762400,MU1573755299,  34.346115,S,2022-08-04,2022-09-08
YS08S5,540265,CI6918430173,  16.159310,S,2022-08-12,2022-09-29
QA01N5,826778,UR7941692100,  10.488515,B,2022-08-21,2022-09-15
QG32D4,621387,GF0296880366,  28.505180,B,2022-08-07,2022-09-03
UI35P1,15143,PX9005236245,  98.249700,B,2022-08-30,2022-09-29
VM61M2,361263,RF9978464440,  47.214535,B,2022-08-02,2022-09-30
YD47U4,547192,DO3395128985,  23.755135,B,2022-08-07,2022-09-15
RU75J4,4554,UJ2728051825,  55.031770,S,2022-08-10,2022-09-16
LR25W7,431003,MM7143584146,  60.543440,S,2022-08-08,2022-09-08
CH63J8,49621,QS0405677509,  12.092550,S,2022-08-20,2022-09-16
XG25L0,534635,BO2445741515,  60.504900,B,2022-08-30,2022-09-26
MA81G9,741450,JK9213269111,  86.095600,B,2022-08-21,2022-09-20
KF37J8,133485,GM7652321560,  80.579055,S,2022-08-13,2022-09-08
FU68N4,615668,BN6296040018,  99.178150,S,2022-08-27,2022-09-10
RS14K4,643298,IW7259091992,  71.651530,B,2022-08-18,2022-09-17
GG83V8,921755,NJ3640686451,  61.980250,S,2022-08-24,2022-09-21
HA89L1,52569,AT4394721805,  84.697150,B,2022-08-13,2022-09-24
XW11G2,967184,ZL2880061965,  12.956715,B,2022-08-28,2022-09-27
XA89U9,228609,CB3562776414,   9.739330,B,2022-08-19,2022-09-15
FY65Q5,950632,KK8723476664,  50.255115,S,2022-08-17,2022-09-09
FA71L8,526574,SO6323018654,  33.059885,B,2022-08-08,2022-09-27
ZH42Y9,558470,QY7604667761,  72.192895,S,2022-08-24,2022-09-28
JS80P3,97247,JO3791991650,  74.196395,S,2022-08-17,2022-09-12
CR25N8,813413,UD1802859662,  96.080295,S,2022-08-07,2022-09-19
GU17O1,893288,SH0405148264,  85.193420,S,2022-08-14,2022-09-26
FI85G3,817358,BO7563331724,   0.801220,S,2022-08-31,2022-09-12
SL83U4,590038,DQ0794986947,  74.677335,B,2022-08-15,2022-09-13
UE95P8,352300,JI6916688021,  90.796925,B,2022-08-10,2022-09-07
QC61T9,13622,WP9018977469,  24.445750,B,2022-08-25,2022-09-25
OW49M2,257553,WT6836159495,  93.483155,B,2022-08-31,2022-09-13
YZ12Q9,269889,YE9751808323,  22.913710,S,2022-08-02,2022-09-03
NW89E3,838329,ON0728764848,  60.380735,B,2022-08-15,2022-09-30
QK95U7,732250,PT9732841942,   5.716075,S,2022-08-30,2022-09-09
LO15Z9,104905,PZ8024068834,  94.919385,S,2022-08-07,2022-09-19
BR21I6,997848,QZ1145396431,   8.964775,B,2022-08-06,2022-09-02
DJ28Z3,99435,BC7816726944,  29.321945,S,2022-08-30,2022-09-20
HI19M1,298871,II7715424332,  27.481930,S,2022-08-24,2022-09-28
GH96H1,809291,VT0008120099,  26.152565,B,2022-08-20,2022-09-22
QU67F0,98452,WS3742050753,  66.495920,S,2022-08-31,2022-09-21
EO15X0,729756,WF0520738299,   9.616530,B,2022-08-06,2022-09-16
LG96D8,700997,VQ3599136809,  86.128135,B,2022-08-16,2022-09-15
QX87A3,201659,JH8481276490,  54.420175,S,2022-08-15,2022-09-23
MV61E1,769843,VJ4719619432,  17.555660,B,2022-08-18,2022-09-03
NL22H5,217023,RY3643447141,  35.144715,S,2022-08-29,2022-09-11
RP32P8,300195,XD8258927666,  46.741485,B,2022-08-23,2022-09-15
RW64B3,428323,FF2437283725,  60.018030,S,2022-08-19,2022-09-05
EG59L0,10500,HS2200565702,  88.135030,B,2022-08-08,2022-09-16
QS88C9,853081,RM4559289419,  60.501525,B,2022-08-02,2022-09-13
XK30J6,323896,CT0482209548,  18.081230,B,2022-08-28,2022-09-24
WB21B8,354436,HH6696846315,  25.696045,B,2022-08-11,2022-09-24
XX35E0,529181,EY0206745467,  66.177045,B,2022-08-18,2022-09-28
RZ49L8,427325,OQ8392502695,  57.547450,B,2022-08-22,2022-09-13
PM89P4,704281,YW8635047665,  81.250230,S,2022-08-21,2022-09-16
ER53H4,847107,RE0262570696,  61.312965,B,2022-08-23,2022-09-24
RM38S6,449302,YE2511196714,  60.003270,S,2022-08-03,2022-09-30
UH14V2,261830,TD8677022105,  81.158550,B,2022-08-30,2022-09-25
MT30G4,649935,IS9178059102,  82.157735,B,2022-08-20,2022-09-30
LH95A2,701525,YN7384468550,  88.304315,S,2022-08-30,2022-09-21
AD16X1,137010,GT0295398666,  58.272045,B,2022-08-25,2022-09-03
EV64H5,350778,LL7398515507,  58.244520,B,2022-08-22,2022-09-06
WE20Q1,209649,LO0532284433,  89.206935,S,2022-08-17,2022-09-22
TL15O8,308356,TM6961383781,  93.329220,B,2022-08-15,2022-09-03
RM26S6,10399,VU3069086775,  31.444955,S,2022-08-22,2022-09-15
RC77H9,761855,FM5093719163,  28.598890,B,2022-08-21,2022-09-22
OX28W8,141178,ZA1857816584,  89.637615,B,2022-08-21,2022-09-04
DI55B8,970744,MS5934471801,  74.011850,B,2022-08-29,2022-09-05
WV29G9,616447,KY5808856879,  63.094990,S,2022-08-18,2022-09-30
MP93O6,476061,VD0102155010,  68.078750,S,2022-08-02,2022-09-26
TC53I1,168467,GI0563146734,  33.497315,B,2022-08-24,2022-09-18
TK67B0,652546,RT8544709162,  20.297200,S,2022-08-22,2022-09-02
KA46V9,692984,RU2213043962,   6.187090,S,2022-08-03,2022-09-25
VH23H4,108600,TY8911966178,  37.391125,B,2022-08-09,2022-09-05
UR68U3,106410,EP5594955448,  59.973275,B,2022-08-27,2022-09-29
BL47Z5,716097,QS9152417513,  77.344055,B,2022-08-06,2022-09-12
VE73S7,654457,GM9380134141,  42.455055,B,2022-08-13,2022-09-24
JP10K4,937780,VG4038151753,  66.078075,B,2022-08-06,2022-09-25
FV33M0,480806,BG3368738859,  58.669645,S,2022-08-20,2022-09-09
BC73C6,401578,YV8700251138,  54.817555,S,2022-08-05,2022-09-03
YA57B7,366090,JR3239976512,  35.128920,B,2022-08-11,2022-09-03
VX43L5,476581,VO1380990412,  49.298225,B,2022-08-05,2022-09-24
PP87H2,369140,WN3605133256,  23.110890,B,2022-08-20,2022-09-29
FU37V9,628507,LU9311104966,  49.492890,S,2022-08-14,2022-09-29
KV77U4,214012,YN2290073210,  59.888745,S,2022-08-08,2022-09-28
BH45V6,376824,KT1794185770,  86.882480,S,2022-08-03,2022-09-24
RN88V4,976071,LK0980972651,  57.376115,S,2022-08-21,2022-09-04
OT87L9,384002,QJ7368650717,  21.547795,S,2022-08-08,2022-09-16
ZP14B3,687965,ZV4488288870,  98.214615,B,2022-08-14,2022-09-07
FP65C3,414566,JW4412862934,   5.452315,S,2022-08-10,2022-09-06
NI10Z3,793170,YT3838848089,  42.093200,S,2022-08-30,2022-09-24
TB77B6,227626,QE2275516281,  44.983500,B,2022-08-04,2022-09-14
GG17Y9,910279,DN5352780582,  38.888140,S,2022-08-05,2022-09-13
LU92O5,339064,MX1944490963,  76.010590,S,2022-08-10,2022-09-13
NR10L2,644350,JI5634151118,  50.761215,B,2022-08-06,2022-09-05
SR82S1,797764,CP1424270783,  73.523960,B,2022-08-09,2022-09-03
BV72H9,205971,HF2354438071,  26.945985,B,2022-08-07,2022-09-25
FE78M9,681705,SC8620657847,  71.445695,B,2022-08-23,2022-09-30
GK75B2,322068,EW6299569764,  35.279390,B,2022-08-08,2022-09-16
HI15T2,924063,VR7915681697,  75.817220,S,2022-08-30,2022-09-21
TN47D7,517751,DV5527990317,  27.615750,B,2022-08-21,2022-09-30
SD77B6,262478,OS6036274115,  45.266970,S,2022-08-04,2022-09-30
CJ37J0,715021,CM9712786506,  65.540250,B,2022-08-10,2022-09-26
MJ95G8,497638,LQ1408141772,  57.544385,S,2022-08-23,2022-09-14
RE63X9,569808,OK6500222528,  49.479105,S,2022-08-29,2022-09-10
MW64Q6,488029,TZ0377085825,  30.450635,S,2022-08-17,2022-09-08
EY57C0,122181,VT6586286565,  92.821965,S,2022-08-03,2022-09-26
WO27A3,442218,BR6619226104,  21.554595,S,2022-08-13,2022-09-22
RM19G4,42366,JC0311838360,  85.489420,S,2022-08-11,2022-09-25
JP52R5,468791,TC6843557895,  73.626520,S,2022-08-13,2022-09-10
QJ82N2,591364,TM1475920093,  22.014685,B,2022-08-10,2022-09-13
NX20P0,242759,ZS6011289411,  42.970755,B,2022-08-03,2022-09-19
IC14J2,180997,MK8623819003,  79.948195,B,2022-08-16,2022-09-02
JI00L0,725378,VS9108895064,  15.400345,B,2022-08-04,2022-09-27
CY73N6,149318,EN7248143704,  36.024720,B,2022-08-07,2022-09-15
FB52L6,298609,AP6625476149,  98.459315,B,2022-08-08,2022-09-06
UP04H3,114126,DN3485816463,  84.153860,B,2022-08-10,2022-09-28
MC86W9,73703,DS1973884864,  76.116410,B,2022-08-09,2022-09-21
MY02X3,111221,QF7297890374,  64.474865,S,2022-08-21,2022-09-25
XE82O0,681012,FM3211378152,  97.280225,B,2022-08-21,2022-09-04
IH68Z7,852905,TQ8981140658,  13.582545,S,2022-08-15,2022-09-14
XL92I7,974037,QM0837690058,  26.069915,S,2022-08-15,2022-09-20
QV94X6,816536,IZ1907570746,   4.062410,S,2022-08-24,2022-09-03
TW36A8,11095,NW5687584189,  36.564065,S,2022-08-26,2022-09-19
VO03P4,939717,KW9068202235,  98.142825,B,2022-08-15,2022-09-21
TW48W5,591222,BY2519547258,  62.649415,B,2022-08-15,2022-09-10
HQ87I8,818829,ZR7750230654,  14.119880,B,2022-08-10,2022-09-15
HV88G7,706694,BL7074743261,  53.812245,B,2022-08-20,2022-09-13
EX43Q5,146380,ZD8965718765,  67.695880,S,2022-08-03,2022-09-15
PX95O0,418176,SS4524574549,  40.513865,B,2022-08-05,2022-09-27
FZ88P7,622914,CU0924083622,  15.190395,B,2022-08-28,2022-09-09
OE08D8,411285,CG6563407926,  94.357470,S,2022-08-05,2022-09-20
IE15V5,473507,EX1392831827,  81.255535,S,2022-08-23,2022-09-05
OV23U9,470597,TU5612416657,  61.616145,B,2022-08-22,2022-09-25
GS99R2,54768,AF8082187024,  27.349285,B,2022-08-08,2022-09-06
WH62L2,709523,CR3877307785,  66.091255,B,2022-08-18,2022-09-19
JD75H3,157191,EP8465288952,  60.094360,B,2022-08-16,2022-09-05
AH65P8,967362,NK3322586521,  25.917450,B,2022-08-03,2022-09-18
HK27I3,471444,NR4364492865,  38.839220,S,2022-08-08,2022-09-20
LW06B5,290723,PW0067748609,  32.065190,B,2022-08-04,2022-09-26
KU31D9,424128,JK5852609356,   2.527655,B,2022-08-18,2022-09-08
JH40X6,14760,OY3934488400,  54.065380,B,2022-08-18,2022-09-24
RU63V1,945303,QH3607800455,  42.655545,B,2022-08-24,2022-09-08
FZ91A5,941114,KA0578492960,  12.042740,B,2022-08-10,2022-09-09
LZ06E3,141867,MJ8092713904,  40.373620,B,2022-08-04,2022-09-29
EQ89X9,528278,MO4587999353,  74.576910,B,2022-08-30,2022-09-23
WI17Z0,949818,RV8394844240,  96.991400,S,2022-08-06,2022-09-13
RU13Y5,579296,JG2905661882,   0.574350,B,2022-08-04,2022-09-28
ML31G4,459544,AL8192542013,  40.721200,B,2022-08-10,2022-09-23
YV69G2,973727,OH8857452417,  79.431650,B,2022-08-14,2022-09-18
XJ56Z3,785213,MD1219435141,  94.733760,B,2022-08-12,2022-09-14
ZM14L6,242797,DL3019321968,  11.923580,S,2022-08-22,2022-09-07
MF85G2,779854,YO0665022948,  94.974680,B,2022-08-09,2022-09-16
LY67D8,238576,OK9466449423,  15.157845,B,2022-08-06,2022-09-21
OK08X6,556476,YA6385949881,   8.504675,S,2022-08-24,2022-09-21
GH34D4,688428,DX1542045072,  38.373920,B,2022-08-02,2022-09-07
WT58N9,751692,JU6558897191,  43.314500,B,2022-08-27,2022-09-24
ST44O2,619389,VG2890218431,  82.771975,S,2022-08-24,2022-09-02
MD59D4,888434,MY2548305037,  28.531250,S,2022-08-26,2022-09-08
WW63W7,413588,OG2509365903,  43.585600,B,2022-08-13,2022-09-27
BY83W4,753814,LY1746228340,  74.786630,S,2022-08-10,2022-09-27
GA63T8,962163,JL1905846669,  97.804270,B,2022-08-04,2022-09-03
SN09J3,669407,MV8337821639,  64.875835,B,2022-08-31,2022-09-28
CB95J2,515314,AR5939148567,  53.754545,B,2022-08-27,2022-09-13
XK33A7,808611,IF9502977453,  74.281985,B,2022-08-07,2022-09-10
IG02N1,235279,CW0856128202,  78.851015,S,2022-08-19,2022-09-27
DH92V2,369962,ZG6809117277,  13.906900,B,2022-08-23,2022-09-14
UD74F7,943728,LH8819900106,  24.521250,B,2022-08-08,2022-09-02
KW84O5,228483,JL5878675540,  91.562640,S,2022-08-06,2022-09-23
UX33J7,530037,QM3839621277,  44.044975,B,2022-08-25,2022-09-02
CT87P3,778131,EF1523694922,  55.443535,S,2022-08-16,2022-09-21
GT93S0,574478,TT8950268651,  75.559580,B,2022-08-12,2022-09-30
NE98S7,98228,FX2314109770,  13.061540,B,2022-08-06,2022-09-11
XE50Q2,887691,AV1848936727,  19.128150,S,2022-08-03,2022-09-29
AB29A9,561897,NX1897272351,  91.275215,S,2022-08-14,2022-09-17
AU59D9,81787,EN5156761779,  37.845430,S,2022-08-15,2022-09-20
JB90T7,257123,CZ7238363201,  38.346080,S,2022-08-06,2022-09-17
VW99N2,830655,AO8869512520,  41.169195,B,2022-08-18,2022-09-18
PC75P5,496440,SK6066151497,  23.892395,S,2022-08-07,2022-09-09
FS06D1,41138,SP1516550314,  10.317210,S,2022-08-26,2022-09-19
HH02F4,630400,ZS5469109105,  75.365795,B,2022-08-25,2022-09-03
BT26K1,911749,TF8293424376,  30.360080,S,2022-08-29,2022-09-10
UH44E3,763444,JV7591591712,  43.375350,S,2022-08-04,2022-09-23
VX86Y9,389673,DV8646888878,  38.106525,B,2022-08-28,2022-09-11
XM64A7,123609,YR4114998037,  39.750100,B,2022-08-24,2022-09-16
MX65R2,251385,FQ7752334509,   4.451640,B,2022-08-05,2022-09-21
LB02V9,825211,GA9658727449,  51.000350,B,2022-08-11,2022-09-30
AP41P5,891425,LB7891480262,  27.960600,B,2022-08-20,2022-09-03
SZ48U8,52638,FI6000694589,  45.127500,S,2022-08-21,2022-09-03
IU83W8,150,PH3176509629,  45.138825,B,2022-08-26,2022-09-25
VY23X7,145488,QJ4661805636,  18.829290,S,2022-08-14,2022-09-16
MA40Q7,192366,SJ9703664254,   5.780045,B,2022-08-14,2022-09-22
FR98C8,226874,JH3519732185,  40.919235,S,2022-08-24,2022-09-08
NQ18U0,824741,IE3343391457,  21.411925,B,2022-08-09,2022-09-06
LX13I3,415536,FH7776020453,   6.616690,S,2022-08-17,2022-09-18
KM74O7,788257,FB5768434763,  58.462360,B,2022-08-17,2022-09-06
DA10I8,462579,WY4071406165,  48.131875,B,2022-08-08,2022-09-18
ST20X1,835670,JQ6811411860,  32.927670,S,2022-08-14,2022-09-07
MF90E8,353030,SA0254950936,  94.545375,S,2022-08-25,2022-09-24
JE06K3,462811,QN6758357846,   7.565240,S,2022-08-12,2022-09-03
DO04F6,862560,TY1611148489,  12.263370,B,2022-08-06,2022-09-20
MC13H0,778369,KC0596333335,   4.988305,S,2022-08-09,2022-09-11
RS52O3,430163,YD0211551188,  70.099350,S,2022-08-17,2022-09-26
VC24X7,947538,AV2662988331,  45.727580,S,2022-08-19,2022-09-04
CN51T4,244970,SM5742007758,  95.246785,B,2022-08-12,2022-09-08
HB79T5,86548,NR6203369161,  86.146385,S,2022-08-23,2022-09-27
YV77G1,293970,AK1394195247,  57.176695,S,2022-08-27,2022-09-03
ZV84Z0,598845,YK3784309899,  42.514380,B,2022-08-15,2022-09-29
LV50T7,40155,BM5170628593,  63.790855,S,2022-08-04,2022-09-02
JS52P3,643842,QH4467859835,  91.893760,S,2022-08-26,2022-09-20
GV65J9,471004,IH7267013806,  94.104695,B,2022-08-04,2022-09-03
NH92J3,799395,DQ3545725926,  95.013600,B,2022-08-12,2022-09-19
SZ87T0,864634,YD7583202066,  40.127700,S,2022-08-09,2022-09-06
VM88H5,379049,YA6868058345,  23.153940,B,2022-08-05,2022-09-09
PH51O4,101574,IC7421931491,  97.598205,S,2022-08-13,2022-09-18
EO52D8,666223,GB7000549372,  31.819785,B,2022-08-11,2022-09-06
HY89A0,284992,WU8270708015,  45.258720,B,2022-08-14,2022-09-26
NA03H3,407881,QM5621433732,  30.179455,S,2022-08-20,2022-09-20
TH39H4,460560,DR1714560153,   9.600300,B,2022-08-24,2022-09-28
JL18B5,146048,UN7464855831,  29.119345,B,2022-08-23,2022-09-17
ZC28L8,731188,TX7971146367,   3.659050,S,2022-08-14,2022-09-30
NV04G1,926806,XE2941154817,  78.847275,S,2022-08-08,2022-09-24
ZU13K9,172880,AJ6735310397,  86.641555,S,2022-08-03,2022-09-18
LX06S8,944974,OI6250469422,  35.583110,S,2022-08-30,2022-09-30
AF07A9,253815,OH4647918351,  37.339010,S,2022-08-22,2022-09-15
LD07V9,425949,PE7932667885,  62.816460,B,2022-08-16,2022-09-17
ZM67R8,260963,TA3443961237,  11.585480,B,2022-08-08,2022-09-26
FV46Q4,68764,WG1299732715,  84.370125,B,2022-08-20,2022-09-26
LO69K2,898684,QO2831483828,  48.327610,S,2022-08-22,2022-09-11
ZV60Q0,650991,UU8448195792,  88.201520,S,2022-08-28,2022-09-04
AI12C8,711709,YU8315037065,  37.980670,S,2022-08-28,2022-09-04
SA21E4,622218,JJ5628182177,  80.660600,B,2022-08-21,2022-09-30
